title,price,Bedrooms,square_feet,full_address,monthly,apartment,cats_allowed,dogs_allowed,laundry_on_site,air_conditioning,off_street_parking,EV_charging,washer_dryer_in_unit,carport,no_smoking,attached_garage,detached_garage,laundry_in_bldg,fee_needed_to_apply,wheelchair_accessible,no_parking,furnished,street_parking,no_laundry_on_site,house,washer_dryer_hookups,latitude,longitude,nearest_budget_grocery_store_distance,nearest_budget_grocery_store,nearest_midTier_grocery_store_distance,nearest_midTier_grocery_store,nearest_premium_grocery_store_distance,nearest_premium_grocery_store
Beautiful 1 Bedroom in Westwood - Air Conditioning - 2 Weeks Free,2695,1br,750,"10989 Rochester Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0555797,-118.4453829,1.38245356993932,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.471311210069299,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.3104425510478443,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Swimming Pool ^ Sauna ^ 1 Bedroom in West Los Angeles ^ Breakfast Bar,2250,1br,650,"3230 Overland Avenue, Culver City, CA 90034",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0291156,-118.4141723,1.438614253363398,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1161827996168483,"Ralphs - 11361 National Blvd, Los Angeles",1.4370715044658868,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Recently Renovated Furnished Co-living in Westwood * SS Appliances,1695,1br,143,"1533 Selby Avenue, Los Angeles, CA 90024",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.05462920000001,-118.4377134,1.2430146310836918,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.6316962734280558,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.1828998733098586,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
1 Bedroom 1 BA in Westwood ^ Central A/C ^ Parking ^ Pet Friendly,3095,1br,644,"520 Kelton Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0676797,-118.4532517,2.0291176114610407,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.5970860781106915,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.5762949311362707,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"Adorable Loft ~ 1 Bed, 1 Bath ~ Best location! * Don't miss out! *",2764,1br,,"4505 S. Slauson Avenue, Los Angeles, CA 90230",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.9973383,-118.4133699,1.919857480047361,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",1.898771864185894,"Ralphs Fresh Fare - 4700 Admiralty Way, Marina Del Rey",2.236911480097892,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Great Find Westwood, WLA, Century City",2250,1br,600,"Pontius, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0424248,-118.4413241,0.453076705181589,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.6823905654948902,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",0.7648102472409709,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Virtual Tour | Jr 1 Bedroom 1 Bath Close to UCLA | Patio and Balcony,2650,1br,395,"1901 Overland Avenue, West Los Angeles, CA 90025",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0499995,-118.432032,0.9765981051878696,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0819132167603789,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.5456743605743718,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Central A/C and heat., Walk in closets, 1 bedroom",4395,1br,801,"210 Santa Monica Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0148949,-118.4965919,2.099804750655249,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.28386043758032,"Trader Joe's - 500 Broadway, Santa Monica",1.2448069008058962,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
1B1B Great location w/ Mirrored oversized closets!,3429,1br,800,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
We have the perfect 1 bed 1 bath for you and your pets! Tour today!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
"RENOVATED and fully upgraded, 1 BED+ 1 BATH Garden Apartment",2100,1br,600,None listed,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Barrington Avenue Views!,3061,1br,870,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Westwood Village 1 Bedroom Suite ^ Plank Flooring ^ Air Conditioning,3195,1br,650,"1033 Hilgard Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"Walk in closets, Internet and cable ready, 1BD 1BA",4395,1br,801,"210 Santa Monica Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0148949,-118.4965919,2.099804750655249,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.28386043758032,"Trader Joe's - 500 Broadway, Santa Monica",1.2448069008058962,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Located in Santa Monica, Elfa Closet System, 1 bedroom",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Beautiful One Bedroom Apartment - A New Wave of Living.,3107,1br,740,"550 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0583996,-118.4680795,1.301927919463336,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.9296848943109,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.3322921506927556,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
Unlock Savings! Move in Today and Receive One Month FREE Rent!,2864,1br,640,"11411 Ohio Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0471677,-118.4525927,0.8463497517408556,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8427773598641698,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8137440979630112,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"1bd 1ba, BBQ Area, Los Angeles CA",2685,1br,810,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720341996,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Score BIG Savings! One Month FREE Rent on Move-In!,2903,1br,665,"11411 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0490045,-118.4540491,0.8693155258174267,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.796003980797582,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8257425222580473,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
Your New Home Awaits! Enjoy One Month FREE Rent!,2883,1br,628,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
ACT FAST! One Month FREE Rent on Select Apartments!,2858,1br,628,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Save BIG! Lease Today & Get One Month FREE Rent!,2800,1br,628,"1436 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0477146,-118.4534002,0.8341374355995742,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.805396546269948,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8344581829409092,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
LIMITED TIME OFFER: Lease Now & Enjoy One Month Free Rent!,2700,1br,590,"11411 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0490045,-118.4540491,0.8693155258174267,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.796003980797582,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8257425222580473,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
DON'T MISS OUT! ONE MONTLH FREE RENT ON YOUR NEW APARTMENT!,2600,1br,592,"11411 Ohio Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0471677,-118.4525927,0.8463497517408556,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8427773598641698,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8137440979630112,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Elevator Access, Private Balconies",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Special Offer Inside! Get One Month Free Rent on Your New Lease!,2918,1br,682,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
"Welcome to your new 1 bed, 1 bath! Washer & dryer in unit!",3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Start Saving NOW! One Month FREE Ren on Apartments!,2906,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Move in with Ease: One Month FREE Rent Offer Inside!,2861,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Seize the Savings: One Month FREE Rent on Available Units!,2911,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Your Next Home Awaits! Enjoy One Month FREE Rent!,2864,1br,640,"11411 Ohio Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0471677,-118.4525927,0.8463497517408556,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8427773598641698,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8137440979630112,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
DON'TWAIT! Get One Month FREE Rent on Your New Lease!,2903,1br,665,"11411 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0490045,-118.4540491,0.8693155258174267,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.796003980797582,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8257425222580473,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
ACT QUICKLY! One Month FREE Rent on Select Apartments!,2883,1br,628,"1440 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0477312,-118.4529112,0.8562157934258058,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8328925996470491,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8094036134505576,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
SPECIAL DEAL ALERT! One Month FREE on Move-In!,2858,1br,628,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bay on 6th - Walking distance to the Beach!,2849,1br,672,None listed,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
We have the perfect 1 bed 1 bath for you and your pets! Tour today!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Affordable convenience at The Jagger! Washer & Dryer in unit,5200,1br,716,"3630 Overland Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02276390000001,-118.4095784,1.869103946656898,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3781279930386157,"Ralphs - 11361 National Blvd, Los Angeles",1.625450064234588,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Enough living space for all your needs. 1 bed, 1 bath. Check us out!",4700,1br,435,"3630 Overland Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02276390000001,-118.4095784,1.869103946656898,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3781279930386157,"Ralphs - 11361 National Blvd, Los Angeles",1.625450064234588,"Whole Foods Market - 11666 National Blvd, Los Angeles"
ACT QUICKLY! One Month FREE Rent on Select Apartments!,2861,1br,656,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Spa/Hot Tub, Laundry Facilities, Pool",2745,1br,825,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720341996,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Seating Areas, Controlled Access, Courtesy Patrol",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Large Closets, Off Street Parking, Garage",2195,1br,,"11858 Goshen Ave, Los Angeles, CA 90049",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0476908,-118.4643607,0.5449322349540722,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.2438193726729955,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.44451217737028,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
DON'T MISS OUT! ONE MONTLH FREE RENT ON YOUR NEW APARTMENT!,2858,1br,628,"1436 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0477146,-118.4534002,0.8341374355995742,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.805396546269948,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8344581829409092,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Modern 1 bedroom available !,2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"This place will feel like home! 1 bed, 1 bath available! 435 Sq Ft!",4700,1br,435,"3630 Overland Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02276390000001,-118.4095784,1.869103946656898,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3781279930386157,"Ralphs - 11361 National Blvd, Los Angeles",1.625450064234588,"Whole Foods Market - 11666 National Blvd, Los Angeles"
1 Bedroom in West Los Angeles ~ Patio/Balcony ~ Covered Parking,2500,1br,650,"1737 Stoner Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
Central A/C | 1 Bedroom in Westwood | Refrigerator | Huge Closets,2725,1br,700,"433 Kelton Avenue, Los Angeles, CA 90024",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom 1 Bath Near Culver City | Quartz Counters | SS Appliances,2250,1br,700,None listed,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Amazing 1 bed Unit * Laminate flooring throughout * Great price! *,2350,1br,,"3750 Kelton Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0169337,-118.412194,1.99252244236708,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3639835157970552,"Ralphs - 11361 National Blvd, Los Angeles",1.5247353664212036,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"1 Bed, Public Transportation, Free Weights",2760,1br,940,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720341996,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Simply stunning community with waterfront views. 1 Bd, 1 Ba available!",3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
"Covered Parking, Laundry Facilities, Free Weights",2725,1br,825,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720341996,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Beautiful location on the westside!,2195,1br,,"11858 Goshen Ave, Los Angeles, CA 90049",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0476908,-118.4643607,0.5449322349540722,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.2438193726729955,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.44451217737028,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
